ID_x,HWSD2_SMU_ID,NSC_MU_SOURCE1,NSC_MU_SOURCE2,WISE30s_SMU_ID_x,HWSD1_SMU_ID_x,COVERAGE_x,SEQUENCE,SHARE_x,NSC,WRB_PHASES_x,WRB4_x,WRB2_x,FAO90_x,ROOT_DEPTH_x,PHASE1_x,PHASE2_x,ROOTS_x,IL_x,SWR,DRAINAGE_x,AWC_x,ADD_PROP_x,LAYER,TOPDEP,BOTDEP,COARSE,SAND,SILT,CLAY,TEXTURE_USDA_x,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,ID_y,WISE30s_SMU_ID_y,HWSD1_SMU_ID_y,COVERAGE_y,SHARE_y,WRB4_y,WRB_PHASES_y,WRB2_y,WRB2_CODE,FAO90_y,KOPPEN,TEXTURE_USDA_y,REF_BULK_DENSITY,BULK_DENSITY,DRAINAGE_y,ROOT_DEPTH_y,AWC_y,PHASE1_y,PHASE2_y,ROOTS_y,IL_y,ADD_PROP_y
196865,31897,,,WD20031897,31897,3,2,40,,LVcc,LVcc,LV,LVk,1.0,,,,,,MW,124.0,0.0,D1,0,20,18,65,18,17,11.0,C,1.4700000286102295,1.6699999570846558,0.5059999823570251,7.5,0.6299999952316284,9.0,13,64,21.0,21.0,99,0,2,9.899999618530273,0.10000000149011612,1,44283,WD20031897,31897,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197173,31959,,,WD20031959,31959,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,196835,WD20031959,31959,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197176,31912,,,WD20031912,31912,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,196838,WD20031912,31912,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197177,31855,,,WD20031855,31855,3,2,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,44262,WD20031855,31855,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197179,31991,,,WD20031991,31991,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,196841,WD20031991,31991,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197182,31837,,,WD20031837,31837,3,2,25,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,150665,WD20031837,31837,3,50,LPrz,LPrz,LP,18,LPk,B,9.0,1.7799999713897705,1.2899999618530273,I,3,27,,,,,0.0
197188,31894,,,WD20031894,31894,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,196850,WD20031894,31894,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197190,31863,,,WD20031863,31863,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,44302,WD20031863,31863,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197191,31958,,,WD20031958,31958,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,196853,WD20031958,31958,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197192,31889,,,WD20031889,31889,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,44265,WD20031889,31889,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197193,31862,,,WD20031862,31862,3,1,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,196855,WD20031862,31862,3,40,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197196,31899,,,WD20031899,31899,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,44261,WD20031899,31899,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197197,31898,,,WD20031898,31898,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,44288,WD20031898,31898,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197203,31897,,,WD20031897,31897,3,2,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D2,20,40,27,61,17,22,10.0,M,1.4600000381469727,1.7599999904632568,0.38599997758865356,7.800000190734863,0.5600000023841858,7.0,15,59,25.0,25.0,100,0,3,15.800000190734863,0.10000000149011612,1,44283,WD20031897,31897,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197511,31959,,,WD20031959,31959,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,196835,WD20031959,31959,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197514,31912,,,WD20031912,31912,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,196838,WD20031912,31912,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197515,31855,,,WD20031855,31855,3,2,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,44262,WD20031855,31855,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197517,31991,,,WD20031991,31991,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,196841,WD20031991,31991,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197520,31837,,,WD20031837,31837,3,2,25,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,150665,WD20031837,31837,3,50,LPrz,LPrz,LP,18,LPk,B,9.0,1.7799999713897705,1.2899999618530273,I,3,27,,,,,0.0
197526,31894,,,WD20031894,31894,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,196850,WD20031894,31894,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197528,31863,,,WD20031863,31863,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,44302,WD20031863,31863,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197529,31958,,,WD20031958,31958,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,196853,WD20031958,31958,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197530,31889,,,WD20031889,31889,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,44265,WD20031889,31889,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197531,31862,,,WD20031862,31862,3,1,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,196855,WD20031862,31862,3,40,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197534,31899,,,WD20031899,31899,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,44261,WD20031899,31899,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197535,31898,,,WD20031898,31898,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,44288,WD20031898,31898,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197541,31897,,,WD20031897,31897,3,2,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D3,40,60,34,60,17,23,10.0,M,1.5399999618530273,1.7699999809265137,0.3199999928474426,8.0,0.41999998688697815,8.0,14,55,29.0,29.0,98,0,4,25.600000381469727,0.5,1,44283,WD20031897,31897,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197849,31959,,,WD20031959,31959,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,196835,WD20031959,31959,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197852,31912,,,WD20031912,31912,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,196838,WD20031912,31912,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197853,31855,,,WD20031855,31855,3,2,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,44262,WD20031855,31855,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197855,31991,,,WD20031991,31991,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,196841,WD20031991,31991,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197858,31837,,,WD20031837,31837,3,2,25,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,150665,WD20031837,31837,3,50,LPrz,LPrz,LP,18,LPk,B,9.0,1.7799999713897705,1.2899999618530273,I,3,27,,,,,0.0
197864,31894,,,WD20031894,31894,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,196850,WD20031894,31894,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197866,31863,,,WD20031863,31863,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,44302,WD20031863,31863,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197867,31958,,,WD20031958,31958,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,196853,WD20031958,31958,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197868,31889,,,WD20031889,31889,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,44265,WD20031889,31889,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197869,31862,,,WD20031862,31862,3,1,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,196855,WD20031862,31862,3,40,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
197872,31899,,,WD20031899,31899,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,44261,WD20031899,31899,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197873,31898,,,WD20031898,31898,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,44288,WD20031898,31898,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
197879,31897,,,WD20031897,31897,3,2,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D4,60,80,37,62,16,22,10.0,M,1.5399999618530273,1.7599999904632568,0.289000004529953,8.100000381469727,0.38999998569488525,8.0,14,60,32.0,32.0,99,0,4,22.899999618530273,0.30000001192092896,1,44283,WD20031897,31897,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
198187,31959,,,WD20031959,31959,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,196835,WD20031959,31959,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
198190,31912,,,WD20031912,31912,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,196838,WD20031912,31912,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
198191,31855,,,WD20031855,31855,3,2,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,44262,WD20031855,31855,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
198193,31991,,,WD20031991,31991,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,196841,WD20031991,31991,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
198196,31837,,,WD20031837,31837,3,2,25,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,150665,WD20031837,31837,3,50,LPrz,LPrz,LP,18,LPk,B,9.0,1.7799999713897705,1.2899999618530273,I,3,27,,,,,0.0
198202,31894,,,WD20031894,31894,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,196850,WD20031894,31894,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
198204,31863,,,WD20031863,31863,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,44302,WD20031863,31863,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
198205,31958,,,WD20031958,31958,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,196853,WD20031958,31958,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
198206,31889,,,WD20031889,31889,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,44265,WD20031889,31889,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
198207,31862,,,WD20031862,31862,3,1,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,196855,WD20031862,31862,3,40,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
198210,31899,,,WD20031899,31899,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,44261,WD20031899,31899,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
198211,31898,,,WD20031898,31898,3,2,30,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,44288,WD20031898,31898,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
198217,31897,,,WD20031897,31897,3,2,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D5,80,100,33,62,16,22,10.0,M,1.5299999713897705,1.7599999904632568,0.21800000965595245,8.199999809265137,0.3199999928474426,7.0,14,62,34.0,34.0,99,0,6,11.800000190734863,0.20000000298023224,1,44283,WD20031897,31897,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
198525,31959,,,WD20031959,31959,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D6,100,150,32,61,17,22,10.0,M,1.5800000429153442,1.7599999904632568,0.15000000596046448,8.399999618530273,0.27000001072883606,7.0,14,61,35.0,35.0,99,0,6,7.0,0.20000000298023224,1,196835,WD20031959,31959,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
198528,31912,,,WD20031912,31912,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D6,100,150,32,61,17,22,10.0,M,1.5800000429153442,1.7599999904632568,0.15000000596046448,8.399999618530273,0.27000001072883606,7.0,14,61,35.0,35.0,99,0,6,7.0,0.20000000298023224,1,196838,WD20031912,31912,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
198529,31855,,,WD20031855,31855,3,2,40,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D6,100,150,32,61,17,22,10.0,M,1.5800000429153442,1.7599999904632568,0.15000000596046448,8.399999618530273,0.27000001072883606,7.0,14,61,35.0,35.0,99,0,6,7.0,0.20000000298023224,1,44262,WD20031855,31855,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
198531,31991,,,WD20031991,31991,3,1,60,,LVcc,LVcc,LV,LVk,,,,,,,MW,,0.0,D6,100,150,32,61,17,22,10.0,M,1.5800000429153442,1.7599999904632568,0.15000000596046448,8.399999618530273,0.27000001072883606,7.0,14,61,35.0,35.0,99,0,6,7.0,0.20000000298023224,1,196841,WD20031991,31991,3,60,LVcc,LVcc,LV,19,LVk,B,11.0,1.6699999570846558,1.4700000286102295,MW,1,124,,,,,0.0
