ID_x,HWSD2_SMU_ID,NSC_MU_SOURCE1,NSC_MU_SOURCE2,WISE30s_SMU_ID_x,HWSD1_SMU_ID_x,COVERAGE_x,SEQUENCE,SHARE_x,NSC,WRB_PHASES_x,WRB4_x,WRB2_x,FAO90_x,ROOT_DEPTH_x,PHASE1_x,PHASE2_x,ROOTS_x,IL_x,SWR,DRAINAGE_x,AWC_x,ADD_PROP_x,LAYER,TOPDEP,BOTDEP,COARSE,SAND,SILT,CLAY,TEXTURE_USDA_x,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,ID_y,WISE30s_SMU_ID_y,HWSD1_SMU_ID_y,COVERAGE_y,SHARE_y,WRB4_y,WRB_PHASES_y,WRB2_y,WRB2_CODE,FAO90_y,KOPPEN,TEXTURE_USDA_y,REF_BULK_DENSITY,BULK_DENSITY,DRAINAGE_y,ROOT_DEPTH_y,AWC_y,PHASE1_y,PHASE2_y,ROOTS_y,IL_y,ADD_PROP_y
163272,1846,,,WD20001846,1846,4,2,30,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D3,40,60,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,36101,WD20001846,1846,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
163279,1284,,,WD20001284,1284,4,2,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D3,40,60,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,253043,WD20001284,1284,4,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
163284,1808,,,WD20001808,1808,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D3,40,60,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251748,WD20001808,1808,4,60,RG,RGkk,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,1.0,,,,0.0
163291,87,,,WD20000087,87,4,3,33,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D3,40,60,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275374,WD20000087,87,4,34,LPnt,LPnt,LP,18,RK,B,,,-3.0,,4,0,,,,,0.0
163297,1312,,,WD20001312,1312,4,3,33,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D3,40,60,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275381,WD20001312,1312,4,34,LPnt,LPntkk,LP,18,RK,B,,,-3.0,,4,0,1.0,,,,0.0
163299,1219,,,WD20001219,1219,4,1,100,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D3,40,60,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159865,WD20001219,1219,4,100,LPli,LPlikk,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,1.0,,,,0.0
163310,92,,,WD20000092,92,4,2,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D3,40,60,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251729,WD20000092,92,4,50,RG,RGkk,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,1.0,,,,0.0
163313,61,,,WD20000061,61,4,2,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D3,40,60,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275380,WD20000061,61,4,50,LPnt,LPnt,LP,18,RK,B,,,-3.0,,4,0,,,,,0.0
163316,1856,,,WD20001856,1856,4,3,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D3,40,60,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,124428,WD20001856,1856,4,70,GY,GY,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,,,,,0.0
164824,1317,,,WD20001317,1317,4,2,33,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,79104,WD20001317,1317,4,34,ARpr & ARay,ARpr,AR,4,DS,B,,,-4.0,,1,0,,,,,0.0
164825,1775,,,WD20001775,1775,4,2,30,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,36216,WD20001775,1775,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
164831,1645,,,WD20001645,1645,4,4,5,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,79090,WD20001645,1645,4,50,ARpr & ARay,ARpr,AR,4,DS,B,,,-4.0,,1,0,,,,,0.0
164848,1409,,,WD20001409,1409,4,4,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,202159,WD20001409,1409,4,50,LVcr,LVcr,LV,19,LVx,B,11.0,1.7100000381469727,1.4700000286102295,MW,1,146,,,,,0.0
164849,1315,,,WD20001315,1315,4,1,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159698,WD20001315,1315,4,50,LPli,LPli,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,,,,,0.0
164866,1316,,,WD20001316,1316,4,1,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159715,WD20001316,1316,4,50,LPli,LPlikk,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,1.0,,,,0.0
164877,1766,,,WD20001766,1766,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251736,WD20001766,1766,4,40,RG,RG,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,,,,,0.0
164888,1767,,,WD20001767,1767,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251738,WD20001767,1767,4,60,RG,RG,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,,,,,0.0
164890,1124,,,WD20001124,1124,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,44329,WD20001124,1124,4,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
164893,1324,,,WD20001324,1324,4,1,100,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159742,WD20001324,1324,4,100,LPli,LPli,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,,,,,0.0
164895,1116,,,WD20001116,1116,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,44346,WD20001116,1116,4,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
164901,1132,,,WD20001132,1132,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,3.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,44331,WD20001132,1132,4,30,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,3.0
164912,1952,,,WD20001952,1952,4,3,25,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275385,WD20001952,1952,4,50,LPnt,LPntkk,LP,18,RK,B,,,-3.0,,4,0,1.0,,,,0.0
164915,1950,,,WD20001950,1950,4,3,25,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275390,WD20001950,1950,4,50,LPnt,LPntkk,LP,18,RK,B,,,-3.0,,4,0,1.0,,,,0.0
164922,1644,,,WD20001644,1644,4,3,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,253117,WD20001644,1644,4,60,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
164945,1830,,,WD20001830,1830,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,253102,WD20001830,1830,4,50,RGca,RGcakk,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,1.0,,,,0.0
164946,1834,,,WD20001834,1834,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,36103,WD20001834,1834,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
164950,1838,,,WD20001838,1838,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,36105,WD20001838,1838,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
164951,1798,,,WD20001798,1798,4,3,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251743,WD20001798,1798,4,50,RG,RGkk,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,1.0,,,,0.0
164957,1797,,,WD20001797,1797,4,3,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251711,WD20001797,1797,4,50,RG,RG,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,,,,,0.0
164963,1242,,,WD20001242,1242,4,1,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159812,WD20001242,1242,4,50,LPli,LPli,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,,,,,0.0
164972,1844,,,WD20001844,1844,4,2,30,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,36110,WD20001844,1844,4,70,CLha,CLkk,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,1.0,,,,0.0
164973,1283,,,WD20001283,1283,4,2,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,253044,WD20001283,1283,4,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
164974,1800,,,WD20001800,1800,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251712,WD20001800,1800,4,40,RG,RGkk,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,1.0,,,,0.0
164983,1804,,,WD20001804,1804,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251718,WD20001804,1804,4,60,RG,RGkk,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,1.0,,,,0.0
164986,1807,,,WD20001807,1807,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251753,WD20001807,1807,4,60,RG,RG,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,,,,,0.0
164989,1846,,,WD20001846,1846,4,2,30,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,36101,WD20001846,1846,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
164996,1284,,,WD20001284,1284,4,2,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,253043,WD20001284,1284,4,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
165001,1808,,,WD20001808,1808,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251748,WD20001808,1808,4,60,RG,RGkk,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,1.0,,,,0.0
165008,87,,,WD20000087,87,4,3,33,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275374,WD20000087,87,4,34,LPnt,LPnt,LP,18,RK,B,,,-3.0,,4,0,,,,,0.0
165014,1312,,,WD20001312,1312,4,3,33,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275381,WD20001312,1312,4,34,LPnt,LPntkk,LP,18,RK,B,,,-3.0,,4,0,1.0,,,,0.0
165016,1219,,,WD20001219,1219,4,1,100,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159865,WD20001219,1219,4,100,LPli,LPlikk,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,1.0,,,,0.0
165027,92,,,WD20000092,92,4,2,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251729,WD20000092,92,4,50,RG,RGkk,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,1.0,,,,0.0
165030,61,,,WD20000061,61,4,2,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275380,WD20000061,61,4,50,LPnt,LPnt,LP,18,RK,B,,,-3.0,,4,0,,,,,0.0
165033,1856,,,WD20001856,1856,4,3,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D4,60,80,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,124428,WD20001856,1856,4,70,GY,GY,GY,14,GY,B,9.0,1.659999966621399,1.3200000524520874,MW,1,159,,,,,0.0
166541,1317,,,WD20001317,1317,4,2,33,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,79104,WD20001317,1317,4,34,ARpr & ARay,ARpr,AR,4,DS,B,,,-4.0,,1,0,,,,,0.0
166542,1775,,,WD20001775,1775,4,2,30,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,36216,WD20001775,1775,4,70,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
166548,1645,,,WD20001645,1645,4,4,5,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,79090,WD20001645,1645,4,50,ARpr & ARay,ARpr,AR,4,DS,B,,,-4.0,,1,0,,,,,0.0
166565,1409,,,WD20001409,1409,4,4,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,202159,WD20001409,1409,4,50,LVcr,LVcr,LV,19,LVx,B,11.0,1.7100000381469727,1.4700000286102295,MW,1,146,,,,,0.0
166566,1315,,,WD20001315,1315,4,1,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159698,WD20001315,1315,4,50,LPli,LPli,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,,,,,0.0
166583,1316,,,WD20001316,1316,4,1,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159715,WD20001316,1316,4,50,LPli,LPlikk,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,1.0,,,,0.0
166594,1766,,,WD20001766,1766,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251736,WD20001766,1766,4,40,RG,RG,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,,,,,0.0
166605,1767,,,WD20001767,1767,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251738,WD20001767,1767,4,60,RG,RG,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,,,,,0.0
166607,1124,,,WD20001124,1124,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,44329,WD20001124,1124,4,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
166610,1324,,,WD20001324,1324,4,1,100,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159742,WD20001324,1324,4,100,LPli,LPli,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,,,,,0.0
166612,1116,,,WD20001116,1116,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,44346,WD20001116,1116,4,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
166618,1132,,,WD20001132,1132,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,3.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,44331,WD20001132,1132,4,30,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,3.0
166629,1952,,,WD20001952,1952,4,3,25,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275385,WD20001952,1952,4,50,LPnt,LPntkk,LP,18,RK,B,,,-3.0,,4,0,1.0,,,,0.0
166632,1950,,,WD20001950,1950,4,3,25,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,275390,WD20001950,1950,4,50,LPnt,LPntkk,LP,18,RK,B,,,-3.0,,4,0,1.0,,,,0.0
166639,1644,,,WD20001644,1644,4,3,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,253117,WD20001644,1644,4,60,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
166662,1830,,,WD20001830,1830,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,253102,WD20001830,1830,4,50,RGca,RGcakk,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,1.0,,,,0.0
166663,1834,,,WD20001834,1834,4,3,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,36103,WD20001834,1834,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
166667,1838,,,WD20001838,1838,4,2,20,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,36105,WD20001838,1838,4,60,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
166668,1798,,,WD20001798,1798,4,3,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251743,WD20001798,1798,4,50,RG,RGkk,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,1.0,,,,0.0
166674,1797,,,WD20001797,1797,4,3,10,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,251711,WD20001797,1797,4,50,RG,RG,RG,26,RG,B,11.0,1.649999976158142,1.4299999475479126,MW,1,129,,,,,0.0
166680,1242,,,WD20001242,1242,4,1,50,,LPli,LPli,LP,LPq,,,,,,,,,0.0,D5,80,100,-7,-7,-7,-7,,-,-7.0,,-7.0,-7.0,-7.0,-7.0,-7,-7,-7.0,-7.0,-7,-7,-7,-7.0,-7.0,-7,159812,WD20001242,1242,4,50,LPli,LPli,LP,18,LPq,B,11.0,1.559999942779541,1.3700000047683716,I,4,10,,,,,0.0
